city,lat,lon,species,common_name,age_years,scenario,trees_planted,trees_alive,agb_kg,bgb_kg,carbon_t,co2_t,co2_total_t,co2_cumulative_t
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),10,0.8,100,10.737418240000006,109.08941543612214,28.363248013391757,0.06460275182127152,0.23687675667799557,2.543444807786353,12.285135196462079
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),11,0.8,100,8.589934592000006,129.5644249174825,33.686750478545456,0.07672805243613313,0.28133619226582146,2.416659489925744,14.701794686387823
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),12,0.8,100,6.871947673600006,152.38582019786872,39.62031325144587,0.09024288272117786,0.33089056997765215,2.2738626825741064,16.97565736896193
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),13,0.8,100,5.497558138880003,177.67463506785032,46.19540511764109,0.10521891888718095,0.38580270258633015,2.1209727876053805,19.09663015656731
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),14,0.8,100,4.3980465111040035,205.5514468556813,53.44337618247714,0.12172756682793445,0.4463344117024263,1.962999502173514,21.059629658740825
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),15,0.8,100,3.518437208883203,236.13640076325953,61.39546419844748,0.13983997653200228,0.5127465806173417,1.804066647971686,22.863696306712512
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),16,0.8,100,2.814749767106562,269.54923180211466,70.08280026854982,0.1596270550732123,0.5852992019351116,1.6474707923345122,24.511167099047025
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),17,0.8,100,2.2517998136852504,305.9092846680865,79.5364140137025,0.18115947838044083,0.664251420728283,1.4957612254361106,26.006928324483134
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),18,0.8,100,1.8014398509482,345.33553183169147,89.78723827623979,0.2045077019507277,0.7498615738193349,1.3508305217728853,27.35775884625602
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),19,0.8,100,1.4411518807585602,387.94659007324066,100.86611341904258,0.22974197064137308,0.8423872256850347,1.2140079346229733,28.571766780878992
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),20,0.8,100,1.1529215046068484,433.8607356539361,112.8037912700234,0.25693232765426094,0.9420852013989567,1.086150287864731,29.65791706874372
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),0,0.9,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),1,0.9,100,90.0,0.12876048817043928,0.033477726924314215,7.625196109453414e-05,0.0002795905240132918,0.025163147161196265,0.025163147161196265
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),2,0.9,100,81.0,0.9799376453275466,0.25478378778516214,0.000580319073562973,0.0021278366030642345,0.172354764848203,0.19751791200939928
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),3,0.9,100,72.9,3.212133955712259,0.8351548284851873,0.0019022257285727998,0.006974827671433599,0.5084649372475094,0.7059828492569087
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),4,0.9,100,65.61,7.457860733325148,1.9390437906645386,0.004416545126275153,0.016193998796342226,1.0624882610280135,1.7684711102849222
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),5,0.9,100,59.04900000000001,14.333979771833235,3.726834740676641,0.00848858282087964,0.03112480367655868,1.8378885322971137,3.606359642582036
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),6,0.9,100,53.14410000000001,24.44609390476024,6.355984415237662,0.014476976810399014,0.05308224830479638,2.82100831213493,6.427367954716965
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),7,0.9,100,47.82969000000001,38.39102219277867,9.981665770122454,0.02273516334256353,0.0833622655893996,3.987191320838651,10.414559275555616
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),8,0.9,100,43.046721000000005,56.7583937435959,14.757182373334935,0.033612320774957495,0.12324517617484414,5.305300713394363,15.71985998894998
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),9,0.9,100,38.74204890000001,80.13176010782193,20.834257628033704,0.04745402833585215,0.17399810389812453,6.741043049728423,22.460903038678403
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),10,0.9,100,34.867844010000006,109.08941543612214,28.363248013391757,0.06460275182127152,0.23687675667799557,8.259381801443077,30.72028484012148
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),11,0.9,100,31.381059609000005,129.5644249174825,33.686750478545456,0.07672805243613313,0.28133619226582146,8.82862781966283,39.54891265978431
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),12,0.9,100,28.242953648100013,152.38582019786872,39.62031325144587,0.09024288272117786,0.33089056997765215,9.345327030472223,48.894239690256526
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),13,0.9,100,25.418658283290007,177.67463506785032,46.19540511764109,0.10521891888718095,0.38580270258633015,9.806587061811692,58.70082675206822
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),14,0.9,100,22.876792454961006,205.5514468556813,53.44337618247714,0.12172756682793445,0.4463344117024263,10.210699702023526,68.91152645409174
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),15,0.9,100,20.58911320946491,236.13640076325953,61.39546419844748,0.13983997653200228,0.5127465806173417,10.556997396096474,79.46852385018822
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),16,0.9,100,18.53020188851842,269.54923180211466,70.08280026854982,0.1596270550732123,0.5852992019351116,10.845712377046329,90.31423622723455
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),17,0.9,100,16.677181699666576,305.9092846680865,79.5364140137025,0.18115947838044083,0.664251420728283,11.077841637747245,101.39207786498179
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),18,0.9,100,15.009463529699918,345.33553183169147,89.78723827623979,0.2045077019507277,0.7498615738193349,11.25501994456469,112.64709780954648
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),19,0.9,100,13.508517176729926,387.94659007324066,100.86611341904258,0.22974197064137308,0.8423872256850347,11.37940230762416,124.02650011717064
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),20,0.9,100,12.157665459056934,433.8607356539361,112.8037912700234,0.25693232765426094,0.9420852013989567,11.453556712536791,135.48005682970742
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),0,0.95,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),1,0.95,100,95.0,0.12876048817043928,0.033477726924314215,7.625196109453414e-05,0.0002795905240132918,0.026561099781262722,0.026561099781262722
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),2,0.95,100,90.24999999999999,0.9799376453275466,0.25478378778516214,0.000580319073562973,0.0021278366030642345,0.19203725342654715,0.21859835320780988
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),3,0.95,100,85.73749999999998,3.212133955712259,0.8351548284851873,0.0019022257285727998,0.006974827671433599,0.598004287479538,0.8166026406873479
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),4,0.95,100,81.45062499999999,7.457860733325148,1.9390437906645386,0.004416545126275153,0.016193998796342226,1.3190113232113219,2.1356139638986695
